student,course,activity,room,day,time
Bobby Veldhuis,Collectieve Intelligentie,w1,A1.06,di,13
Bobby Veldhuis,Collectieve Intelligentie,p1,C1.112,vr,13
Bobby Veldhuis,Heuristieken 2,h1,A1.04,wo,11
Bobby Veldhuis,Heuristieken 2,w1,B0.201,do,9
Bobby Veldhuis,Programmeren in Java 2,p1,A1.10,do,15
Bobby Veldhuis,Webprogrammeren en databases,h1,C0.110,di,13
Bobby Veldhuis,Webprogrammeren en databases,h2,C1.112,vr,11
Bobby Veldhuis,Webprogrammeren en databases,w1,B0.201,ma,11
Bobby Veldhuis,Webprogrammeren en databases,p1,A1.06,vr,9
Vinod Velt,Databases 2,h1,C0.110,ma,15
Vinod Velt,Databases 2,w1,A1.10,di,15
Vinod Velt,Webprogrammeren en databases,h1,C0.110,di,13
Vinod Velt,Webprogrammeren en databases,h2,C1.112,vr,11
Vinod Velt,Webprogrammeren en databases,w1,C0.110,wo,15
Vinod Velt,Webprogrammeren en databases,p1,A1.10,do,9
Nadja Vendel,Compilerbouw practicum,p1,C1.112,vr,9
Solomon Verhorst,Compilerbouw,h1,A1.06,wo,13
Solomon Verhorst,Compilerbouw,h2,A1.08,wo,11
Solomon Verhorst,Compilerbouw,w1,A1.06,di,15
Solomon Verhorst,Compilerbouw,p1,C0.110,ma,17
Yuki Verkuijl,Analysemethoden en -technieken,h1,A1.10,wo,15
Yuki Verkuijl,Compilerbouw practicum,p1,A1.04,wo,13
Yuki Verkuijl,Databases 2,h1,C0.110,ma,15
Yuki Verkuijl,Databases 2,w1,A1.10,di,15
Chloe Vermanen,Analysemethoden en -technieken,h1,A1.10,wo,15
Chloe Vermanen,Calculus 2,h1,C0.110,do,13
Chloe Vermanen,Calculus 2,w1,C1.112,wo,13
Chloe Vermanen,Lineaire Algebra,h2,C1.112,di,9
Chloe Vermanen,Lineaire Algebra,h1,B0.201,do,15
Talha Vermeeren,Data Mining,p1,A1.10,ma,13
Talha Vermeeren,Data Mining,h1,C0.110,ma,11
Talha Vermeeren,Data Mining,h2,C0.110,do,9
Talha Vermeeren,Data Mining,w1,A1.06,do,11
Talha Vermeeren,Netwerken en systeembeveiliging,p1,A1.04,ma,15
Maureen Versantvoort,Databases 2,h1,C0.110,ma,15
Maureen Versantvoort,Databases 2,w1,A1.10,di,15
Maureen Versantvoort,Moderne Databases,h1,A1.10,vr,13
Maureen Versantvoort,Moderne Databases,w1,C0.110,wo,9
Maureen Versantvoort,Moderne Databases,p1,C1.112,di,15
Maureen Versantvoort,Programmeren in Java 2,p1,A1.10,ma,9
Kavish Versteeg,Data Mining,p1,A1.10,ma,13
Kavish Versteeg,Data Mining,h1,C0.110,ma,11
Kavish Versteeg,Data Mining,h2,C0.110,do,9
Kavish Versteeg,Data Mining,w1,A1.08,di,9
Kavish Versteeg,Heuristieken 1,h1,B0.201,wo,15
Kavish Versteeg,Heuristieken 1,w1,A1.06,ma,11
Kavish Versteeg,Software engineering,h1,A1.04,ma,13
Kavish Versteeg,Software engineering,w1,B0.201,vr,13
Kavish Versteeg,Software engineering,p1,A1.04,do,11
Kavish Versteeg,Technology for games,h1,A1.06,ma,9
Kavish Versteeg,Technology for games,h2,A1.04,di,11
Kavish Versteeg,Technology for games,w1,A1.10,wo,13
Sherman Vervaart,Project Numerical Recipes,p1,C0.110,do,15
Sherman Vervaart,Technology for games,h1,A1.06,ma,9
Sherman Vervaart,Technology for games,h2,A1.04,di,11
Sherman Vervaart,Technology for games,w1,A1.10,wo,13
Karim Vingerhoets,Compilerbouw,h1,A1.06,wo,13
Karim Vingerhoets,Compilerbouw,h2,A1.08,wo,11
Karim Vingerhoets,Compilerbouw,w1,B0.201,di,13
Karim Vingerhoets,Compilerbouw,p1,A1.06,vr,13
Karim Vingerhoets,Heuristieken 1,h1,B0.201,wo,15
Karim Vingerhoets,Heuristieken 1,w1,A1.06,ma,11
Jiri Vinke,Collectieve Intelligentie,h1,B0.201,do,13
Jiri Vinke,Collectieve Intelligentie,h2,C1.112,do,15
Jiri Vinke,Collectieve Intelligentie,h3,C0.110,vr,11
Jiri Vinke,Collectieve Intelligentie,w1,A1.06,di,9
Jiri Vinke,Collectieve Intelligentie,p1,C0.110,wo,17
Kamiel Vinken,Analysemethoden en -technieken,h1,A1.10,wo,15
Arnela Visch,Compilerbouw,h1,A1.06,wo,13
Arnela Visch,Compilerbouw,h2,A1.08,wo,11
Arnela Visch,Compilerbouw,w1,B0.201,di,13
Arnela Visch,Compilerbouw,p1,C0.110,ma,17
Tjesse Voesten,Heuristieken 1,h1,B0.201,wo,15
Tjesse Voesten,Heuristieken 1,w1,A1.08,vr,15
Tjesse Voesten,Informatie- en organisatieontwerp,h2,A1.06,do,13
Tjesse Voesten,Informatie- en organisatieontwerp,w1,C0.110,di,15
Tjesse Voesten,Informatie- en organisatieontwerp,p1,A1.08,vr,11
Tjesse Voesten,Informatie- en organisatieontwerp,h1,A1.10,di,13
Tjesse Voesten,Reflectie op de digitale cultuur,h1,A1.08,di,13
Tjesse Voesten,Reflectie op de digitale cultuur,h2,C0.110,di,11
Tjesse Voesten,Reflectie op de digitale cultuur,w1,A1.04,vr,9
Tjesse Voesten,Zoeken sturen en bewegen,p1,C1.112,ma,13
Edwinus Voigt,Calculus 2,h1,C0.110,do,13
Edwinus Voigt,Calculus 2,w1,C0.110,ma,13
Edwinus Voigt,Netwerken en systeembeveiliging,p1,C0.110,vr,13
Nadien Volman,Compilerbouw,h1,A1.06,wo,13
Nadien Volman,Compilerbouw,h2,A1.08,wo,11
Nadien Volman,Compilerbouw,w1,B0.201,di,13
Nadien Volman,Compilerbouw,p1,A1.06,vr,13
Nadien Volman,Technology for games,h1,A1.06,ma,9
Nadien Volman,Technology for games,h2,A1.04,di,11
Nadien Volman,Technology for games,w1,A1.10,wo,13
Annemarie Vooijs,Compilerbouw practicum,p1,A1.04,wo,13
Dax Voskuilen,Calculus 2,h1,C0.110,do,13
Dax Voskuilen,Calculus 2,w1,C0.110,vr,15
Dax Voskuilen,Moderne Databases,h1,A1.10,vr,13
Dax Voskuilen,Moderne Databases,w1,B0.201,ma,15
Dax Voskuilen,Moderne Databases,p1,C1.112,di,15
Dax Voskuilen,Software engineering,h1,A1.04,ma,13
Dax Voskuilen,Software engineering,w1,B0.201,vr,13
Dax Voskuilen,Software engineering,p1,A1.04,do,11
Jort Vries,Calculus 2,h1,C0.110,do,13
Jort Vries,Calculus 2,w1,C0.110,ma,13
Jort Vries,Kansrekenen 2,h1,A1.08,do,11
Jort Vries,Kansrekenen 2,h2,A1.04,vr,15
Jort Vries,Netwerken en systeembeveiliging,p1,C0.110,vr,13
Jort Vries,Programmeren in Java 2,p1,A1.08,ma,15
Rhona Vromans,Autonomous Agents 2,h1,B0.201,do,11
Rhona Vromans,Autonomous Agents 2,h2,A1.04,di,9
Rhona Vromans,Autonomous Agents 2,w1,C1.112,wo,15
Rhona Vromans,Autonomous Agents 2,p1,A1.04,ma,11
Zhen Vullings,Heuristieken 1,h1,B0.201,wo,15
Zhen Vullings,Heuristieken 1,w1,A1.06,ma,11
Laurent Wallenburg,Algoritmen en complexiteit,h1,A1.10,vr,9
Laurent Wallenburg,Algoritmen en complexiteit,w1,C1.112,do,9
Laurent Wallenburg,Algoritmen en complexiteit,p1,A1.06,wo,9
Laurent Wallenburg,Interactie-ontwerp,h1,A1.04,di,13
Laurent Wallenburg,Interactie-ontwerp,h2,A1.10,ma,11
Vasco Waninge,Bioinformatica,h1,C0.110,ma,9
Vasco Waninge,Bioinformatica,h2,C1.112,di,13
Vasco Waninge,Bioinformatica,h3,A1.04,wo,15
Vasco Waninge,Bioinformatica,w1,C0.110,di,9
Vasco Waninge,Bioinformatica,p1,B0.201,wo,13
Vasco Waninge,Machine Learning,h1,A1.08,di,11
Vasco Waninge,Machine Learning,h2,C1.112,do,11
Vasco Waninge,Moderne Databases,h1,A1.10,vr,13
Vasco Waninge,Moderne Databases,w1,C0.110,wo,9
Vasco Waninge,Moderne Databases,p1,A1.10,do,11
Vasco Waninge,Zoeken sturen en bewegen,p1,C1.112,ma,13
Reduan Warsame,Collectieve Intelligentie,h1,B0.201,do,13
Reduan Warsame,Collectieve Intelligentie,h2,C1.112,do,15
Reduan Warsame,Collectieve Intelligentie,h3,C0.110,vr,11
Reduan Warsame,Collectieve Intelligentie,w1,A1.06,ma,15
Reduan Warsame,Collectieve Intelligentie,p1,C1.112,vr,13
Reduan Warsame,Compilerbouw,h1,A1.06,wo,13
Reduan Warsame,Compilerbouw,h2,A1.08,wo,11
Reduan Warsame,Compilerbouw,w1,B0.201,di,13
Reduan Warsame,Compilerbouw,p1,C0.110,ma,17
Matisse Weij,Collectieve Intelligentie,h1,B0.201,do,13
Matisse Weij,Collectieve Intelligentie,h2,C1.112,do,15
Matisse Weij,Collectieve Intelligentie,h3,C0.110,vr,11
Matisse Weij,Collectieve Intelligentie,w1,C0.110,vr,9
Matisse Weij,Collectieve Intelligentie,p1,C1.112,vr,13
Matisse Weij,Compilerbouw,h1,A1.06,wo,13
Matisse Weij,Compilerbouw,h2,A1.08,wo,11
Matisse Weij,Compilerbouw,w1,A1.06,di,15
Matisse Weij,Compilerbouw,p1,C0.110,ma,17
Matisse Weij,Project Genetic Algorithms,p1,A1.06,do,15
Jos Welling,Collectieve Intelligentie,h1,B0.201,do,13
Jos Welling,Collectieve Intelligentie,h2,C1.112,do,15
Jos Welling,Collectieve Intelligentie,h3,C0.110,vr,11
Jos Welling,Collectieve Intelligentie,w1,A1.06,ma,15
Jos Welling,Collectieve Intelligentie,p1,C0.110,wo,17
Jos Welling,Project Genetic Algorithms,p1,C1.112,ma,11
Jos Welling,Software engineering,h1,A1.04,ma,13
Jos Welling,Software engineering,w1,B0.201,vr,13
Jos Welling,Software engineering,p1,B0.201,vr,11
Evelina Wensing,Kansrekenen 2,h1,A1.08,do,11
Evelina Wensing,Kansrekenen 2,h2,A1.04,vr,15
Evelina Wensing,Machine Learning,h1,A1.08,di,11
Evelina Wensing,Machine Learning,h2,C1.112,do,11
Djamilla Wesselink,Calculus 2,h1,C0.110,do,13
Djamilla Wesselink,Calculus 2,w1,C0.110,ma,13
Djamilla Wesselink,Kansrekenen 2,h1,A1.08,do,11
Djamilla Wesselink,Kansrekenen 2,h2,A1.04,vr,15
Djamilla Wesselink,Zoeken sturen en bewegen,p1,C1.112,wo,11
Eyup Wesselman,Software engineering,h1,A1.04,ma,13
Eyup Wesselman,Software engineering,w1,B0.201,vr,13
Eyup Wesselman,Software engineering,p1,B0.201,vr,11
Harke Wester,Collectieve Intelligentie,h1,B0.201,do,13
Harke Wester,Collectieve Intelligentie,h2,C1.112,do,15
Harke Wester,Collectieve Intelligentie,h3,C0.110,vr,11
Harke Wester,Collectieve Intelligentie,w1,A1.06,ma,15
Harke Wester,Collectieve Intelligentie,p1,C0.110,wo,17
Harke Wester,Heuristieken 1,h1,B0.201,wo,15
Harke Wester,Heuristieken 1,w1,A1.06,ma,11
Yunus Westera,Compilerbouw,h1,A1.06,wo,13
Yunus Westera,Compilerbouw,h2,A1.08,wo,11
Yunus Westera,Compilerbouw,w1,B0.201,di,13
Yunus Westera,Compilerbouw,p1,C0.110,ma,17
Yunus Westera,Machine Learning,h1,A1.08,di,11
Yunus Westera,Machine Learning,h2,C1.112,do,11
Keshia Westgeest,Calculus 2,h1,C0.110,do,13
Keshia Westgeest,Calculus 2,w1,C1.112,wo,13
Mies Westra,Programmeren in Java 2,p1,A1.08,ma,13
Maryam Wiegmans,Moderne Databases,h1,A1.10,vr,13
Maryam Wiegmans,Moderne Databases,w1,B0.201,ma,15
Maryam Wiegmans,Moderne Databases,p1,C1.112,di,15
Maryam Wiegmans,Project Genetic Algorithms,p1,A1.06,ma,13
Maryam Wiegmans,Reflectie op de digitale cultuur,h1,A1.08,di,13
Maryam Wiegmans,Reflectie op de digitale cultuur,h2,C0.110,di,11
Maryam Wiegmans,Reflectie op de digitale cultuur,w1,A1.10,vr,11
Maris Wielenga,Calculus 2,h1,C0.110,do,13
Maris Wielenga,Calculus 2,w1,C0.110,ma,13
Filipe Wiersema,Autonomous Agents 2,h1,B0.201,do,11
Filipe Wiersema,Autonomous Agents 2,h2,A1.04,di,9
Filipe Wiersema,Autonomous Agents 2,w1,A1.04,do,9
Filipe Wiersema,Autonomous Agents 2,p1,C1.112,do,13
Filipe Wiersema,Compilerbouw,h1,A1.06,wo,13
Filipe Wiersema,Compilerbouw,h2,A1.08,wo,11
Filipe Wiersema,Compilerbouw,w1,A1.06,di,15
Filipe Wiersema,Compilerbouw,p1,A1.06,vr,13
Filipe Wiersema,Databases 2,h1,C0.110,ma,15
Filipe Wiersema,Databases 2,w1,A1.10,di,11
Vigo Wijers,Advanced Heuristics,h1,C0.110,do,11
Vigo Wijers,Advanced Heuristics,p1,C0.110,di,17
Heiltje Wijnands,Compilerbouw,h1,A1.06,wo,13
Heiltje Wijnands,Compilerbouw,h2,A1.08,wo,11
Heiltje Wijnands,Compilerbouw,w1,A1.06,di,15
Heiltje Wijnands,Compilerbouw,p1,A1.06,vr,13
Heiltje Wijnands,Programmeren in Java 2,p1,A1.08,ma,13
Heiltje Wijnands,Project Numerical Recipes,p1,C0.110,do,15
Marck Wijngaarden,Collectieve Intelligentie,h1,B0.201,do,13
Marck Wijngaarden,Collectieve Intelligentie,h2,C1.112,do,15
Marck Wijngaarden,Collectieve Intelligentie,h3,C0.110,vr,11
Marck Wijngaarden,Collectieve Intelligentie,w1,C0.110,vr,9
Marck Wijngaarden,Collectieve Intelligentie,p1,C0.110,wo,17
Marck Wijngaarden,Databases 2,h1,C0.110,ma,15
Marck Wijngaarden,Databases 2,w1,A1.10,di,11
Marck Wijngaarden,Moderne Databases,h1,A1.10,vr,13
Marck Wijngaarden,Moderne Databases,w1,A1.08,di,15
Marck Wijngaarden,Moderne Databases,p1,C1.112,di,15
Marck Wijngaarden,Reflectie op de digitale cultuur,h1,A1.08,di,13
Marck Wijngaarden,Reflectie op de digitale cultuur,h2,C0.110,di,11
Marck Wijngaarden,Reflectie op de digitale cultuur,w1,A1.04,vr,9
Alexandra Wijnsma,Analysemethoden en -technieken,h1,A1.10,wo,15
Alexandra Wijnsma,Databases 2,h1,C0.110,ma,15
Alexandra Wijnsma,Databases 2,w1,A1.10,di,15
Alexandra Wijnsma,Netwerken en systeembeveiliging,p1,B0.201,wo,11
Ihsane Wind,Reflectie op de digitale cultuur,h1,A1.08,di,13
Ihsane Wind,Reflectie op de digitale cultuur,h2,C0.110,di,11
Ihsane Wind,Reflectie op de digitale cultuur,w1,A1.04,vr,9
Yuna Winkelaar,Algoritmen en complexiteit,h1,A1.10,vr,9
Yuna Winkelaar,Algoritmen en complexiteit,w1,C1.112,do,9
Yuna Winkelaar,Algoritmen en complexiteit,p1,A1.06,wo,9
Jacko Wobbes,Bioinformatica,h1,C0.110,ma,9
Jacko Wobbes,Bioinformatica,h2,C1.112,di,13
Jacko Wobbes,Bioinformatica,h3,A1.04,wo,15
Jacko Wobbes,Bioinformatica,w1,C0.110,di,9
Jacko Wobbes,Bioinformatica,p1,B0.201,di,11
Aya Woertman,Collectieve Intelligentie,h1,B0.201,do,13
Aya Woertman,Collectieve Intelligentie,h2,C1.112,do,15
Aya Woertman,Collectieve Intelligentie,h3,C0.110,vr,11
Aya Woertman,Collectieve Intelligentie,w1,C0.110,vr,9
Aya Woertman,Collectieve Intelligentie,p1,C1.112,di,11
Aya Woertman,Heuristieken 1,h1,B0.201,wo,15
Aya Woertman,Heuristieken 1,w1,A1.06,ma,11
Aya Woertman,Informatie- en organisatieontwerp,h2,A1.06,do,13
Aya Woertman,Informatie- en organisatieontwerp,w1,A1.06,wo,11
Aya Woertman,Informatie- en organisatieontwerp,p1,A1.08,vr,11
Aya Woertman,Informatie- en organisatieontwerp,h1,A1.10,di,13
Aya Woertman,Moderne Databases,h1,A1.10,vr,13
Aya Woertman,Moderne Databases,w1,A1.08,di,15
Aya Woertman,Moderne Databases,p1,A1.10,do,11
Aya Woertman,Technology for games,h1,A1.06,ma,9
Aya Woertman,Technology for games,h2,A1.04,di,11
Aya Woertman,Technology for games,w1,A1.08,ma,11
Sayfeddine Wolswijk,Webprogrammeren en databases,h1,C0.110,di,13
Sayfeddine Wolswijk,Webprogrammeren en databases,h2,C1.112,vr,11
Sayfeddine Wolswijk,Webprogrammeren en databases,w1,C0.110,wo,15
Sayfeddine Wolswijk,Webprogrammeren en databases,p1,A1.06,vr,9
Frederikus Wullink,Analysemethoden en -technieken,h1,A1.10,wo,15
Frederikus Wullink,Calculus 2,h1,C0.110,do,13
Frederikus Wullink,Calculus 2,w1,C0.110,ma,13
Gabriella Yazici,Algoritmen en complexiteit,h1,A1.10,vr,9
Gabriella Yazici,Algoritmen en complexiteit,w1,C0.110,wo,11
Gabriella Yazici,Algoritmen en complexiteit,p1,A1.08,do,13
Gabriella Yazici,Compilerbouw practicum,p1,A1.04,wo,13
Gabriella Yazici,Reflectie op de digitale cultuur,h1,A1.08,di,13
Gabriella Yazici,Reflectie op de digitale cultuur,h2,C0.110,di,11
Gabriella Yazici,Reflectie op de digitale cultuur,w1,A1.10,do,13
Gabriella Yazici,Software engineering,h1,A1.04,ma,13
Gabriella Yazici,Software engineering,w1,A1.10,vr,15
Gabriella Yazici,Software engineering,p1,B0.201,vr,11
Vanita Yusuf,Calculus 2,h1,C0.110,do,13
Vanita Yusuf,Calculus 2,w1,C0.110,ma,13
Juno Zaaijer,Heuristieken 1,h1,B0.201,wo,15
Juno Zaaijer,Heuristieken 1,w1,A1.08,vr,15
Juno Zaaijer,Webprogrammeren en databases,h1,C0.110,di,13
Juno Zaaijer,Webprogrammeren en databases,h2,C1.112,vr,11
Juno Zaaijer,Webprogrammeren en databases,w1,B0.201,ma,11
Juno Zaaijer,Webprogrammeren en databases,p1,A1.06,vr,9
Fransiscus Zagers,Kansrekenen 2,h1,A1.08,do,11
Fransiscus Zagers,Kansrekenen 2,h2,A1.04,vr,15
Fransiscus Zagers,Webprogrammeren en databases,h1,C0.110,di,13
Fransiscus Zagers,Webprogrammeren en databases,h2,C1.112,vr,11
Fransiscus Zagers,Webprogrammeren en databases,w1,B0.201,ma,11
Fransiscus Zagers,Webprogrammeren en databases,p1,A1.10,do,9
Mellanie Zhang,Analysemethoden en -technieken,h1,A1.10,wo,15
Mellanie Zhang,Calculus 2,h1,C0.110,do,13
Mellanie Zhang,Calculus 2,w1,C1.112,wo,13
Mellanie Zhang,Databases 2,h1,C0.110,ma,15
Mellanie Zhang,Databases 2,w1,A1.10,di,11
Mellanie Zhang,Programmeren in Java 2,p1,A1.08,ma,13
Malte Zondag,Advanced Heuristics,h1,C0.110,do,11
Malte Zondag,Advanced Heuristics,p1,A1.10,wo,9
Malte Zondag,Interactie-ontwerp,h1,A1.04,di,13
Malte Zondag,Interactie-ontwerp,h2,A1.10,ma,11
Malte Zondag,Webprogrammeren en databases,h1,C0.110,di,13
Malte Zondag,Webprogrammeren en databases,h2,C1.112,vr,11
Malte Zondag,Webprogrammeren en databases,w1,C0.110,wo,15
Malte Zondag,Webprogrammeren en databases,p1,A1.06,vr,9
Marise Zonneveld,Data Mining,p1,A1.06,vr,15
Marise Zonneveld,Data Mining,h1,C0.110,ma,11
Marise Zonneveld,Data Mining,h2,C0.110,do,9
Marise Zonneveld,Data Mining,w1,A1.08,di,9
Chico Zwarts,Architectuur en computerorganisatie,h1,A1.06,wo,15
Chico Zwarts,Architectuur en computerorganisatie,h2,A1.06,do,9
Stein Zweekhorst,Lineaire Algebra,h2,C1.112,di,9
Stein Zweekhorst,Lineaire Algebra,h1,B0.201,do,15
